"","Gene","Contrast","Estimate","Pr(>|t|)","FDR","TargetName","RTS_ID"
"4043","IRF2BPL","normal - DKD",0.0603015010820729,0.774212238625434,0.960955927775071,"IRF2BPL","RTS0034377"
"4044","IRF3","normal - DKD",-0.00440288184870367,0.979541395651568,0.997531926098248,"IRF3","RTS0050875"
"4045","IRF6","normal - DKD",0.0990738450351393,0.628542706693616,0.933191786126404,"IRF6","RTS0029742"
"4046","IRF7","normal - DKD",0.109390709254787,0.71883148085719,0.949509094749429,"IRF7","RTS0026520"
"4047","IRF9","normal - DKD",0.195491975855351,0.192376980519698,0.876619682056203,"IRF9","RTS0029702"
"4048","IRGQ","normal - DKD",-0.104534108612673,0.422978583504335,0.901519767621569,"IRGQ","RTS0022259"
"4049","IRS2","normal - DKD",-0.0937085822618235,0.703212390127694,0.94698238811699,"IRS2","RTS0028069"
"4050","IRX2","normal - DKD",0.0549467878954664,0.791858869745847,0.965529962810761,"IRX2","RTS0035606"
"4051","ISCA1","normal - DKD",-0.00144261793647029,0.985673325788784,0.998372618656438,"ISCA1","RTS0034895"
"4052","ISCA2","normal - DKD",0.149578728744109,0.259370078799601,0.882196078324191,"ISCA2","RTS0050878"
"4053","ISCU","normal - DKD",0.431841463251458,0.07897612651991,0.817127136204832,"ISCU","RTS0031118"
"4054","ISG15","normal - DKD",-0.0780653337253605,0.703108661474695,0.94698238811699,"ISG15","RTS0049726"
"4055","ISG20","normal - DKD",-0.391877826766486,0.201274276875964,0.876619682056203,"ISG20","RTS0026974"
"4056","ISG20L2","normal - DKD",-0.0597901868749078,0.808653189422024,0.96972734638766,"ISG20L2","RTS0050879"
"4057","ISM1","normal - DKD",-0.11456304080768,0.662283110303341,0.940434283715472,"ISM1","RTS0035987"
"4058","ISOC1","normal - DKD",-0.17448080766342,0.444750334394606,0.903643513425827,"ISOC1","RTS0032075"
"4059","ISOC2","normal - DKD",-0.0643205404510533,0.785045201306873,0.964129286187444,"ISOC2","RTS0034514"
"4060","IST1","normal - DKD",0.164312464486355,0.244130916102133,0.876619682056203,"IST1","RTS0031415"
"4061","ISY1","normal - DKD",0.112098795962145,0.512863202155835,0.91682039231748,"ISY1","RTS0049727"
"4062","ISYNA1","normal - DKD",0.0794858327646607,0.834751004645225,0.971388752348854,"ISYNA1","RTS0032261"
"4063","ITCH","normal - DKD",0.170917808385746,0.000891553388397804,0.138588545174945,"ITCH","RTS0025850"
"4064","ITFG1","normal - DKD",0.209601351545846,0.122803011544819,0.840787216398404,"ITFG1","RTS0034840"
"4065","ITFG2","normal - DKD",0.0226692018044718,0.925137464188446,0.986143797557357,"ITFG2","RTS0033018"
"4066","ITGA1","normal - DKD",0.127441725399282,0.559378032676846,0.91806265333724,"ITGA1","RTS0037869"
"4067","ITGA10","normal - DKD",-0.315020672738489,0.038066099437436,0.817127136204832,"ITGA10","RTS0027997"
"4068","ITGA11","normal - DKD",-0.143915167126946,0.424039511929179,0.901519767621569,"ITGA11","RTS0030644"
"4069","ITGA2","normal - DKD",0.166379806726312,0.537347782879909,0.917427792540627,"ITGA2","RTS0050880"
"4070","ITGA2B","normal - DKD",-0.106810897923073,0.69448615076793,0.946390829408039,"ITGA2B","RTS0021211"
"4071","ITGA3","normal - DKD",0.171487482374421,0.570340195618578,0.924289504120203,"ITGA3","RTS0026977"
"4072","ITGA4","normal - DKD",-0.195285303316742,0.48575357626394,0.91112884064871,"ITGA4","RTS0021580"
"4073","ITGA5","normal - DKD",-0.041726144268174,0.828420600263348,0.970436697168168,"ITGA5","RTS0026978"
"4074","ITGA6","normal - DKD",-0.125014788921933,0.244992131483286,0.876619682056203,"ITGA6","RTS0021039"
"4075","ITGA7","normal - DKD",-0.216985088695877,0.571095618252641,0.924454887136391,"ITGA7","RTS0050881"
"4076","ITGA8","normal - DKD",0.112085932615856,0.795403230282006,0.966307182877578,"ITGA8","RTS0027998"
"4077","ITGAL","normal - DKD",-0.30113483523086,0.364755034138511,0.894170600374308,"ITGAL","RTS0050882"
"4078","ITGAM","normal - DKD",-0.210642648584963,0.248960484376455,0.876619682056203,"ITGAM","RTS0021386"
"4079","ITGAV","normal - DKD",0.171524179027455,0.580957350175099,0.924615710023273,"ITGAV","RTS0026983"
"4080","ITGAX","normal - DKD",-0.405556050123235,0.0826000632240042,0.817127136204832,"ITGAX","RTS0021581"
"4081","ITGB1","normal - DKD",0.344649874887027,0.0347269877950616,0.804774047434181,"ITGB1","RTS0035702"
"4082","ITGB1BP1","normal - DKD",0.289167467914532,0.0876226387722974,0.820456784602145,"ITGB1BP1","RTS0049729"
"4083","ITGB2","normal - DKD",-0.388382989968085,0.26028327604728,0.882196078324191,"ITGB2","RTS0021040"
"4084","ITGB3","normal - DKD",-0.0374877909310201,0.807338343896711,0.969606695296785,"ITGB3","RTS0050883"
"4085","ITGB3BP","normal - DKD",-0.0629243339703358,0.686306869372751,0.94466639578563,"ITGB3BP","RTS0038807"
"4086","ITGB4","normal - DKD",-0.155244655087172,0.354165876252282,0.890531033452906,"ITGB4","RTS0022174"
"4087","ITGB5","normal - DKD",0.416088597070088,0.218817348054802,0.876619682056203,"ITGB5","RTS0026984"
"4088","ITGB6","normal - DKD",-0.0126167271500158,0.977335279182905,0.997082196823283,"ITGB6","RTS0021582"
"4089","ITGB8","normal - DKD",0.431967773404145,0.12278005956907,0.840787216398404,"ITGB8","RTS0026985"
"4090","ITIH4","normal - DKD",-0.17434381186763,0.439180420872043,0.903042666607313,"ITIH4","RTS0026988"
"4091","ITM2A","normal - DKD",0.0308842074725488,0.860759747341295,0.974333605617569,"ITM2A","RTS0028848"
"4092","ITM2B","normal - DKD",0.534941557272595,0.0340904946173315,0.800154583164029,"ITM2B","RTS0033954"
"4093","ITM2C","normal - DKD",0.14186169005868,0.650279975854697,0.939933145599548,"ITM2C","RTS0022499"
"4094","ITPA","normal - DKD",-0.026719293324099,0.885377939191033,0.978138788796815,"ITPA","RTS0025916"
"4095","ITPK1","normal - DKD",0.0897666980720676,0.581581492255837,0.924615710023273,"ITPK1","RTS0024498"
"4096","ITPKB","normal - DKD",-0.343484081045017,0.190009474212079,0.876619682056203,"ITPKB","RTS0026990"
"4097","ITPKC","normal - DKD",-0.124777584410094,0.442795145592197,0.903643513425827,"ITPKC","RTS0034731"
"4098","ITPR1","normal - DKD",0.1138844557135,0.551884681794551,0.917427792540627,"ITPR1","RTS0023756"
"4099","ITPR2","normal - DKD",0.0335104488481072,0.834727089588379,0.971388752348854,"ITPR2","RTS0026991"
"4100","ITPR3","normal - DKD",-0.292607658651423,0.252178418838575,0.876619682056203,"ITPR3","RTS0026992"
"4101","ITPRID2","normal - DKD",-0.108323298814047,0.469986913217515,0.90868034012802,"ITPRID2","RTS0026164"
"4102","ITPRIP","normal - DKD",-0.199453221004096,0.243814826250205,0.876619682056203,"ITPRIP","RTS0035647"
"4103","ITPRIPL2","normal - DKD",0.142911255035037,0.252597291935545,0.876619682056203,"ITPRIPL2","RTS0022954"
"4104","ITSN1","normal - DKD",-0.0490321416877761,0.614894177652551,0.930308561969089,"ITSN1","RTS0027560"
"4105","ITSN2","normal - DKD",0.052428997337985,0.758750756481462,0.95631540274473,"ITSN2","RTS0029844"
"4106","IVD","normal - DKD",-0.0251387402400384,0.729124274210491,0.950164881844318,"IVD","RTS0026993"
"4107","IVNS1ABP","normal - DKD",0.401519096301894,0.4032128740778,0.898497727565904,"IVNS1ABP","RTS0029981"
"4108","IZUMO1R","normal - DKD",-0.18984946976623,0.31541794715567,0.883852033286481,"IZUMO1R","RTS0025478"
"4109","IZUMO4","normal - DKD",-0.160387316286543,0.588543254019771,0.924971385692295,"IZUMO4","RTS0023101"
"4110","JADE1","normal - DKD",0.150425397767138,0.350799260319665,0.888722507908524,"JADE1","RTS0034622"
"4111","JADE2","normal - DKD",-0.00365638660869554,0.983042075284946,0.998020178720757,"JADE2","RTS0031735"
"4112","JAG1","normal - DKD",-0.120140558130673,0.57533327105945,0.924615710023273,"JAG1","RTS0021042"
"4113","JAG2","normal - DKD",-0.0498230665749746,0.758305660920221,0.95631540274473,"JAG2","RTS0036560"
"4114","JAGN1","normal - DKD",0.12246807164084,0.381939431518131,0.894170600374308,"JAGN1","RTS0035292"
"4115","JAK1","normal - DKD",0.0635006771760823,0.819267431427352,0.970436697168168,"JAK1","RTS0026994"
"4116","JAK3","normal - DKD",-0.218848810088832,0.378143277798375,0.894170600374308,"JAK3","RTS0021043"
"4117","JAM2","normal - DKD",-0.191853233362052,0.497182630904796,0.914121820686873,"JAM2","RTS0025935"
"4118","JAM3","normal - DKD",0.138289291136262,0.380192415915025,0.894170600374308,"JAM3","RTS0035423"
"4119","JARID2","normal - DKD",-0.315560864901796,0.27148272208705,0.882899559673926,"JARID2","RTS0025912"
"4120","JAZF1","normal - DKD",-0.079893714794163,0.713042367653367,0.948095812971394,"JAZF1","RTS0037568"
"4121","JCAD","normal - DKD",0.0493246958855851,0.825903777527982,0.970436697168168,"JCAD","RTS0033606"
"4122","JKAMP","normal - DKD",0.103218881114654,0.395951185555428,0.896270116152559,"JKAMP","RTS0032307"
"4123","JMJD1C","normal - DKD",0.0657364850396512,0.624793601471331,0.932793335482537,"JMJD1C","RTS0028399"
"4124","JMJD6","normal - DKD",0.0334714757374108,0.910832686047678,0.982150169788444,"JMJD6","RTS0023560"
"4125","JMJD7","normal - DKD",-0.0948977751976534,0.535899632355764,0.917427792540627,"JMJD7","RTS0023967"
"4126","JMJD8","normal - DKD",0.0775640717874755,0.507598258947758,0.91682039231748,"JMJD8","RTS0050884"
"4127","JMY","normal - DKD",0.140092586557747,0.225593683091168,0.876619682056203,"JMY","RTS0036831"
"4128","JOSD1","normal - DKD",-0.0437366521726028,0.616627747318998,0.930397447432216,"JOSD1","RTS0031485"
"4129","JOSD2","normal - DKD",0.118736941863614,0.588499302992231,0.924971385692295,"JOSD2","RTS0036141"
"4130","JPT1","normal - DKD",0.124620616370149,0.548594308278904,0.917427792540627,"JPT1","RTS0050886"
"4131","JPT2","normal - DKD",0.140683696308886,0.331254580858959,0.884793847476346,"JPT2","RTS0036380"
"4132","JSRP1","normal - DKD",-0.225398285723543,0.477427522243699,0.91002610527225,"JSRP1","RTS0036407"
"4133","JTB","normal - DKD",0.142232316306245,0.240399680686552,0.876619682056203,"JTB","RTS0049730"
"4134","JUN","normal - DKD",-0.49847798621612,0.0903162972669334,0.820456784602145,"JUN","RTS0026995"
"4135","JUND","normal - DKD",-0.35321339091424,0.341573836103632,0.886495858269584,"JUND","RTS0029190"
"4136","JUP","normal - DKD",0.135242039762431,0.270868318352005,0.882899559673926,"JUP","RTS0026997"
"4137","KALRN","normal - DKD",-0.113283795718311,0.238075227818062,0.876619682056203,"KALRN","RTS0022731"
"4138","KANK1","normal - DKD",0.341788758285182,0.241121931727679,0.876619682056203,"KANK1","RTS0031664"
"4139","KANK2","normal - DKD",-0.0926982085397537,0.642175858417956,0.937506486849241,"KANK2","RTS0031860"
"4140","KANK3","normal - DKD",-0.26694050750776,0.30248806100382,0.882899559673926,"KANK3","RTS0038271"
"4141","KANSL1","normal - DKD",0.112150262877864,0.222896373912961,0.876619682056203,"KANSL1","RTS0025348"
"4142","KANSL1L","normal - DKD",0.221118000503568,0.17572357071677,0.869434315686624,"KANSL1L","RTS0036901"
"4143","KANSL2","normal - DKD",-0.104664622161839,0.510687912348139,0.91682039231748,"KANSL2","RTS0032632"
"4144","KARS1","normal - DKD",0.155224054942931,0.218961708927309,0.876619682056203,"KARS1","RTS0050889"
"4145","KAT14","normal - DKD",0.0627692872938694,0.613535997683005,0.930308561969089,"KAT14","RTS0033455"
"4146","KAT2A","normal - DKD",-0.0381403848099455,0.878464453057356,0.977779272221548,"KAT2A","RTS0033732"
"4147","KAT2B","normal - DKD",0.192126784274176,0.185647785930856,0.876619682056203,"KAT2B","RTS0028171"
"4148","KAT5","normal - DKD",-0.0157279324643473,0.900552047301353,0.980014552988661,"KAT5","RTS0025613"
"4149","KAT6A","normal - DKD",0.130057190398276,0.342645978079451,0.886495858269584,"KAT6A","RTS0023728"
"4150","KAT6B","normal - DKD",-0.109719997390907,0.334321404664016,0.884793847476346,"KAT6B","RTS0030724"
"4151","KAT7","normal - DKD",0.258880309104246,0.00143240975898654,0.198261208284931,"KAT7","RTS0030371"
"4152","KAT8","normal - DKD",0.0200823252739094,0.823481406100711,0.970436697168168,"KAT8","RTS0035140"
"4153","KATNA1","normal - DKD",0.0468199976983797,0.708191993656965,0.947131872829852,"KATNA1","RTS0025564"
"4154","KATNAL1","normal - DKD",0.0622551298079706,0.571775332545234,0.924454887136391,"KATNAL1","RTS0035096"
"4155","KATNB1","normal - DKD",-0.194908722244547,0.426780971402754,0.901519767621569,"KATNB1","RTS0029570"
"4156","KAZN","normal - DKD",0.0765994032025633,0.564152141611633,0.921177953277011,"KAZN","RTS0031693"
"4157","KBTBD11","normal - DKD",0.129178707754247,0.606655958786541,0.929353225497595,"KBTBD11","RTS0031476"
"4158","KBTBD2","normal - DKD",0.209139058046053,0.0661720389254738,0.817127136204832,"KBTBD2","RTS0031854"
"4159","KCMF1","normal - DKD",0.233534806107364,0.103981985708075,0.829852944557778,"KCMF1","RTS0033277"
"4160","KCNAB3","normal - DKD",-0.161135233714149,0.566028173915935,0.921867870877505,"KCNAB3","RTS0028746"
"4161","KCNC3","normal - DKD",0.0169973180745635,0.922718592038284,0.986143797557357,"KCNC3","RTS0028914"
"4162","KCNC4","normal - DKD",-0.256426044317402,0.482137472536171,0.910617690250168,"KCNC4","RTS0028915"
"4163","KCNE1","normal - DKD",-0.312513899037314,0.301899347032465,0.882899559673926,"KCNE1","RTS0024073"
"4164","KCNE4","normal - DKD",-0.071231279086834,0.713698678672859,0.948344483076087,"KCNE4","RTS0035949"
"4165","KCNH2","normal - DKD",-0.245101039102992,0.445111574370167,0.903643513425827,"KCNH2","RTS0037294"
"4166","KCNH3","normal - DKD",-0.193093708226641,0.461946984068757,0.906084389183056,"KCNH3","RTS0030691"
"4167","KCNH6","normal - DKD",-0.14827099676742,0.3203403335938,0.883852033286481,"KCNH6","RTS0034831"
"4168","KCNIP1","normal - DKD",-0.0652491571550603,0.779678211200918,0.96218686669691,"KCNIP1","RTS0022953"
"4169","KCNJ1","normal - DKD",0.556316181964422,0.0612541977199699,0.817127136204832,"KCNJ1","RTS0037239"
"4170","KCNJ11","normal - DKD",-0.306753746836233,0.285216692597929,0.882899559673926,"KCNJ11","RTS0021299"
"4171","KCNJ12","normal - DKD",-0.0892158167409528,0.806017726477974,0.969549933868339,"KCNJ12","RTS0033699"
"4172","KCNJ15","normal - DKD",0.255684655385358,0.0180530486276138,0.7301860570508,"KCNJ15","RTS0027007"
"4173","KCNJ16","normal - DKD",0.280989786092416,0.246623106965276,0.876619682056203,"KCNJ16","RTS0033059"
"4174","KCNJ3","normal - DKD",0.0267709679206844,0.89163923794512,0.978417427661658,"KCNJ3","RTS0025893"
"4175","KCNJ4","normal - DKD",-0.350841331986735,0.232917516704382,0.876619682056203,"KCNJ4","RTS0028918"
"4176","KCNJ9","normal - DKD",0.164672110575087,0.712222122659982,0.947919693360962,"KCNJ9","RTS0028920"
"4177","KCNK1","normal - DKD",-0.162064015438524,0.544490527354932,0.917427792540627,"KCNK1","RTS0027008"
"4178","KCNK13","normal - DKD",-0.200629584986326,0.260321605583292,0.882196078324191,"KCNK13","RTS0033969"
"4179","KCNK4","normal - DKD",0.0192344972605459,0.961839007994977,0.992768142856849,"KCNK4","RTS0035623"
"4180","KCNK5","normal - DKD",-0.150747555046334,0.397998961464895,0.896306949642098,"KCNK5","RTS0028061"
"4181","KCNK6","normal - DKD",-0.212138441634209,0.453209511245787,0.903744895066528,"KCNK6","RTS0028817"
"4182","KCNK7","normal - DKD",-0.390360261084963,0.239898969354697,0.876619682056203,"KCNK7","RTS0035633"
"4183","KCNMA1","normal - DKD",-0.268511503061109,0.408482072172387,0.898998661997341,"KCNMA1","RTS0022605"
"4184","KCNMB4","normal - DKD",-0.0320920428029819,0.725998003431738,0.950164881844318,"KCNMB4","RTS0050897"
"4185","KCP","normal - DKD",-0.384753828258441,0.288141095604958,0.882899559673926,"KCP","RTS0024355"
"4186","KCTD1","normal - DKD",0.147585252069273,0.506171279841162,0.91682039231748,"KCTD1","RTS0050898"
"4187","KCTD10","normal - DKD",0.161158842102657,0.221100904401928,0.876619682056203,"KCTD10","RTS0035057"
"4188","KCTD11","normal - DKD",-0.255737395168926,0.442790430179809,0.903643513425827,"KCTD11","RTS0021828"
"4189","KCTD12","normal - DKD",0.20107656697284,0.487950441398285,0.91253772045543,"KCTD12","RTS0036205"
"4190","KCTD13","normal - DKD",-0.215515893853339,0.392077733699175,0.89578631264086,"KCTD13","RTS0050899"
"4191","KCTD15","normal - DKD",-0.0619381364283788,0.800868235003577,0.967883783944906,"KCTD15","RTS0034300"
"4192","KCTD2","normal - DKD",0.154241902858469,0.302731015491236,0.882899559673926,"KCTD2","RTS0031781"
"4193","KCTD20","normal - DKD",0.18379237374171,0.0770482438313992,0.817127136204832,"KCTD20","RTS0037414"
"4194","KCTD21","normal - DKD",-0.267846222633026,0.224130210586181,0.876619682056203,"KCTD21","RTS0022795"
"4195","KCTD3","normal - DKD",0.0684633456042281,0.601817339433073,0.928004272954869,"KCTD3","RTS0032121"
"4196","KCTD6","normal - DKD",0.00575993569410908,0.95404385929621,0.990937477686843,"KCTD6","RTS0037150"
"4197","KCTD7","normal - DKD",-0.100342808121369,0.533986428607472,0.917427792540627,"KCTD7","RTS0025044"
"4198","KCTD9","normal - DKD",-0.0715006434096424,0.676198103418799,0.942567167679844,"KCTD9","RTS0032522"
"4199","KDELR1","normal - DKD",0.230174892561684,0.0703320165174833,0.817127136204832,"KDELR1","RTS0030203"
"4200","KDELR2","normal - DKD",0.444482846757784,0.0365236218672118,0.814410769795959,"KDELR2","RTS0030246"
"4201","KDELR3","normal - DKD",-0.150772563126622,0.433103418260871,0.901543922554723,"KDELR3","RTS0030247"
"4202","KDF1","normal - DKD",-0.273935389038992,0.243101790613107,0.876619682056203,"KDF1","RTS0036805"
"4203","KDM1A","normal - DKD",-0.217225691086154,0.114711229901232,0.834027764792249,"KDM1A","RTS0031566"
"4204","KDM2A","normal - DKD",0.125129682682389,0.577345948857022,0.924615710023273,"KDM2A","RTS0030706"
"4205","KDM2B","normal - DKD",-0.0388204171026646,0.821738391618346,0.970436697168168,"KDM2B","RTS0022123"
"4206","KDM3A","normal - DKD",-0.0612652338783193,0.689857810793288,0.94466639578563,"KDM3A","RTS0033001"
"4207","KDM3B","normal - DKD",-0.0079173723040931,0.931962369115091,0.987074790538949,"KDM3B","RTS0032375"
"4208","KDM4A","normal - DKD",-0.0207531775318281,0.862744607305857,0.975100545336987,"KDM4A","RTS0031345"
"4209","KDM4B","normal - DKD",0.283783355928475,0.45765667472554,0.904691310831107,"KDM4B","RTS0050901"
"4210","KDM4C","normal - DKD",0.0739896581720442,0.497768734179111,0.914121820686873,"KDM4C","RTS0024794"
"4211","KDM5A","normal - DKD",0.237877564145448,0.212380486708805,0.876619682056203,"KDM5A","RTS0023252"
"4212","KDM5B","normal - DKD",-0.176446998164477,0.285663688802707,0.882899559673926,"KDM5B","RTS0030080"
"4213","KDM5C","normal - DKD",0.11576992356867,0.572078493601271,0.924454887136391,"KDM5C","RTS0028364"
"4214","KDM5D","normal - DKD",-0.509247233888282,0.418183569933626,0.901519767621569,"KDM5D","RTS0024796"
"4215","KDM6A","normal - DKD",0.215361614882375,0.106394840485099,0.831271269702369,"KDM6A","RTS0033764"
"4216","KDM6B","normal - DKD",-0.181152647086377,0.281833733516834,0.882899559673926,"KDM6B","RTS0023446"
"4217","KDM7A","normal - DKD",-0.157594704879135,0.46580864760912,0.906594921763482,"KDM7A","RTS0050902"
"4218","KDR","normal - DKD",0.139255124823127,0.821956700830018,0.970436697168168,"KDR","RTS0027014"
"4219","KDSR","normal - DKD",0.184293898786779,0.2003559717735,0.876619682056203,"KDSR","RTS0050903"
"4220","KEAP1","normal - DKD",0.101667817033625,0.62542007835468,0.932793335482537,"KEAP1","RTS0030695"
"4221","KHDC4","normal - DKD",0.0404907430585244,0.801019662265182,0.967883783944906,"KHDC4","RTS0031537"
"4222","KHDRBS1","normal - DKD",0.18796072269162,0.00306041328360184,0.332499094811968,"KHDRBS1","RTS0030041"
"4223","KHDRBS3","normal - DKD",-0.12824050649954,0.324145186701291,0.883852033286481,"KHDRBS3","RTS0030040"
"4224","KHK","normal - DKD",-0.181358472083111,0.272838041197123,0.882899559673926,"KHK","RTS0021046"
"4225","KHNYN","normal - DKD",-0.0223770051914123,0.820428316567559,0.970436697168168,"KHNYN","RTS0031743"
"4226","KHSRP","normal - DKD",0.00471994139202684,0.963639202129277,0.993376061735719,"KHSRP","RTS0028030"
"4227","KIAA0040","normal - DKD",0.401328370655137,0.0908742367857712,0.820456784602145,"KIAA0040","RTS0024892"
"4228","KIAA0100","normal - DKD",0.255426028009798,0.193973280344161,0.876619682056203,"KIAA0100","RTS0031356"
"4229","KIAA0319L","normal - DKD",0.0512766937548399,0.483973098589591,0.91112884064871,"KIAA0319L","RTS0034608"
"4230","KIAA0556","normal - DKD",0.0350062199943393,0.863457623838465,0.975291632278729,"KIAA0556","RTS0031686"
"4231","KIAA0753","normal - DKD",0.0184810480127064,0.896041245018642,0.979277707248389,"KIAA0753","RTS0039200"
"4232","KIAA0754","normal - DKD",0.0614029629967833,0.775509043975413,0.960969264205,"KIAA0754","RTS0050905"
"4233","KIAA0825","normal - DKD",-0.0707738455942616,0.678193966539317,0.942645148651337,"KIAA0825","RTS0024730"
"4234","KIAA0895","normal - DKD",0.0300927789854565,0.818406464439205,0.970436697168168,"KIAA0895","RTS0025507"
"4235","KIAA0895L","normal - DKD",-0.045960635128,0.849689371880456,0.973247617805861,"KIAA0895L","RTS0023194"
"4236","KIAA0930","normal - DKD",-0.0572175153057514,0.757144520496354,0.95631540274473,"KIAA0930","RTS0022355"
"4237","KIAA1109","normal - DKD",0.108884215237333,0.279157043471114,0.882899559673926,"KIAA1109","RTS0031752"
"4238","KIAA1143","normal - DKD",-0.0929419818769738,0.62243867594242,0.932178500715968,"KIAA1143","RTS0039204"
"4239","KIAA1191","normal - DKD",0.134831223745975,0.485661122636311,0.91112884064871,"KIAA1191","RTS0023395"
"4240","KIAA1211L","normal - DKD",-0.0445293557316059,0.720257999079364,0.949509094749429,"KIAA1211L","RTS0038612"
"4241","KIAA1328","normal - DKD",-0.105448541460827,0.614642782831474,0.930308561969089,"KIAA1328","RTS0033560"
"4242","KIAA1522","normal - DKD",-0.204416854382056,0.315888413677729,0.883852033286481,"KIAA1522","RTS0025457"
"4243","KIAA1549","normal - DKD",0.22082401122582,0.138737640099721,0.851126360393186,"KIAA1549","RTS0033642"
"4244","KIAA1614","normal - DKD",-0.179392302054976,0.334031030720455,0.884793847476346,"KIAA1614","RTS0033668"
"4245","KIAA1671","normal - DKD",0.0642934969548069,0.601041912423815,0.928004272954869,"KIAA1671","RTS0024660"
"4246","KIAA1958","normal - DKD",-0.128475086085068,0.430831024806824,0.901519767621569,"KIAA1958","RTS0026159"
"4247","KIAA2013","normal - DKD",0.0848393749096116,0.631971655957444,0.934098693409853,"KIAA2013","RTS0036149"
"4248","KIAA2026","normal - DKD",0.13754927417878,0.398452286251675,0.896451102268298,"KIAA2026","RTS0022663"
"4249","KIDINS220","normal - DKD",0.480693863808245,0.00969637437584092,0.622693618975401,"KIDINS220","RTS0033535"
"4250","KIF12","normal - DKD",-0.0959315849420585,0.657437566653585,0.939933145599548,"KIF12","RTS0036191"
"4251","KIF13A","normal - DKD",0.183295806708592,0.572854987943818,0.924615710023273,"KIF13A","RTS0034001"
"4252","KIF13B","normal - DKD",0.107596265682893,0.664644092998556,0.940751638903238,"KIF13B","RTS0031716"
"4253","KIF16B","normal - DKD",0.103728279836118,0.297603208147608,0.882899559673926,"KIF16B","RTS0025518"
"4254","KIF1B","normal - DKD",0.0680000923925588,0.316039107493867,0.883852033286481,"KIF1B","RTS0038138"
"4255","KIF21A","normal - DKD",0.101910028403829,0.439434639986357,0.903042666607313,"KIF21A","RTS0025168"
"4256","KIF22","normal - DKD",-0.359888068531306,0.215782141246076,0.876619682056203,"KIF22","RTS0050906"
"4257","KIF26A","normal - DKD",-0.104878509892185,0.620838455093848,0.931692504837791,"KIF26A","RTS0031932"
"4258","KIF2A","normal - DKD",0.187969286303212,0.244913848209807,0.876619682056203,"KIF2A","RTS0025746"
"4259","KIF3A","normal - DKD",0.0426028533458195,0.82113001855274,0.970436697168168,"KIF3A","RTS0030363"
"4260","KIF3B","normal - DKD",0.264319401843338,0.0199819436001034,0.747637393042289,"KIF3B","RTS0028797"
"4261","KIF5B","normal - DKD",0.541391857037542,0.00120916799841828,0.179668139059093,"KIF5B","RTS0028600"
"4262","KIFAP3","normal - DKD",-0.0982417926101885,0.161025968335519,0.862239995635192,"KIFAP3","RTS0031545"
"4263","KIFBP","normal - DKD",0.16802810170496,0.0342096508800915,0.800154583164029,"KIFBP","RTS0031921"
"4264","KIFC2","normal - DKD",-0.411228659308847,1.38169015805437e-08,1.39605973569813e-05,"KIFC2","RTS0036665"
"4265","KIFC3","normal - DKD",-0.158191635992341,0.565945052952743,0.921867870877505,"KIFC3","RTS0050908"
"4266","KIR2DS1","normal - DKD",-0.0661675047912061,0.90899672629329,0.981621555110298,"KIR2DS1","RTS0031265"
"4267","KIR2DS2","normal - DKD",-0.0407708200665179,0.923809804351719,0.986143797557357,"KIR2DS2","RTS0050909"
"4268","KIR3DL1","normal - DKD",-0.387451128835027,0.358063121190456,0.891114574821301,"KIR3DL1","RTS0030862"
"4269","KIRREL1","normal - DKD",0.364371999391846,0.251863063252295,0.876619682056203,"KIRREL1","RTS0032883"
"4270","KIRREL2","normal - DKD",0.0881437888278063,0.303385781345777,0.883148929621933,"KIRREL2","RTS0038399"
"4271","KIT","normal - DKD",-0.087053567617636,0.773865466880803,0.960955927775071,"KIT","RTS0050910"
"4272","KITLG","normal - DKD",0.125108271570533,0.698336200385238,0.94698238811699,"KITLG","RTS0028242"
"4273","KIZ","normal - DKD",0.0132541723593023,0.879130302726176,0.977970545373547,"KIZ","RTS0024898"
"4274","KL","normal - DKD",0.366768882268865,0.215154614827203,0.876619682056203,"KL","RTS0028795"
"4275","KLC1","normal - DKD",0.143908499411915,0.432421641155302,0.901543922554723,"KLC1","RTS0029338"
"4276","KLC2","normal - DKD",-0.213901481627316,0.435240261817245,0.901543922554723,"KLC2","RTS0024278"
"4277","KLF10","normal - DKD",0.0521105474528988,0.656870642725913,0.939933145599548,"KLF10","RTS0029412"
"4278","KLF11","normal - DKD",-0.127764420553622,0.523210199089392,0.917404757352665,"KLF11","RTS0025213"
"4279","KLF13","normal - DKD",-0.274102191447098,0.294876523187105,0.882899559673926,"KLF13","RTS0026232"
"4280","KLF15","normal - DKD",0.0166780580122402,0.942134755313179,0.988805400239707,"KLF15","RTS0031012"
"4281","KLF16","normal - DKD",0.0746179097993042,0.706208085545971,0.947131872829852,"KLF16","RTS0035039"
"4282","KLF2","normal - DKD",-0.725140274303172,0.315678997525078,0.883852033286481,"KLF2","RTS0049734"
"4283","KLF3","normal - DKD",-0.00505924468367383,0.98044617887483,0.997827174793643,"KLF3","RTS0032336"
"4284","KLF4","normal - DKD",-0.810449588563105,0.0212793805015046,0.757477214786081,"KLF4","RTS0028393"
"4285","KLF5","normal - DKD",-0.151607054492494,0.579322418610126,0.924615710023273,"KLF5","RTS0026611"
"4286","KLF6","normal - DKD",-0.370553507171328,0.302201936176492,0.882899559673926,"KLF6","RTS0022290"
"4287","KLF7","normal - DKD",0.15479268580537,0.642262460606735,0.937506486849241,"KLF7","RTS0025960"
